,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,3.0,11.0,2.0,0.0,0.21428571428571427,1.0,0.3125,0.875,0.35294117647058826,0.18156825980064073,0.6071428571428571
1,2.0,8.0,3.0,0.0,0.2,1.0,0.38461538461538464,0.7692307692307693,0.33333333333333337,0.23354968324845687,0.6
2,2.0,6.0,4.0,0.0,0.25,1.0,0.5,0.6666666666666666,0.4,0.31622776601683794,0.625
3,1.0,10.0,0.0,1.0,0.09090909090909091,0.5,0.08333333333333333,0.9166666666666666,0.15384615384615385,-0.674199862463242,0.3371212121212121
4,4.0,10.0,1.0,0.0,0.2857142857142857,1.0,0.3333333333333333,0.9333333333333333,0.4444444444444445,0.16116459280507606,0.14285714285714285
5,1.0,10.0,1.0,1.0,0.09090909090909091,0.5,0.15384615384615385,0.8461538461538461,0.15384615384615385,-0.4090909090909091,0.3339160839160839
6,3.0,9.0,2.0,0.0,0.25,1.0,0.35714285714285715,0.8571428571428571,0.4,0.21320071635561044,0.625
7,0.0,11.0,2.0,2.0,0.0,0.0,0.13333333333333333,0.7333333333333333,0.0,-0.6504436355879909,0.08012820512820512
8,2.0,9.0,1.0,0.0,0.18181818181818182,1.0,0.25,0.9166666666666666,0.3076923076923077,0.13483997249264842,0.5909090909090909
9,1.0,17.0,0.0,0.0,0.05555555555555555,1.0,0.05555555555555555,1.0,0.10526315789473684,0.0,0.5277777777777778
10,19.0,101.0,16.0,4.0,0.16191919191919193,0.8,0.2563659951159951,0.8514194139194139,0.2651366727527718,-0.049318341642287156,0.44698523698523696
