,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,15.0,44.0,0.0,0.0,0.2542372881355932,1.0,0.2542372881355932,1.0,0.4054054054054054,0.0,0.5347130041067105
1,15.0,44.0,0.0,0.0,0.2542372881355932,1.0,0.2542372881355932,1.0,0.4054054054054054,0.0,0.5958308981102669
2,15.0,44.0,0.0,0.0,0.2542372881355932,1.0,0.2542372881355932,1.0,0.4054054054054054,0.0,0.5374765195817828
3,15.0,44.0,0.0,0.0,0.2542372881355932,1.0,0.2542372881355932,1.0,0.4054054054054054,0.0,0.5344524192590113
4,15.0,44.0,0.0,0.0,0.2542372881355932,1.0,0.2542372881355932,1.0,0.4054054054054054,0.0,0.6001411574914297
5,14.0,44.0,0.0,0.0,0.2413793103448276,1.0,0.2413793103448276,1.0,0.3888888888888889,0.0,0.5259559884559885
6,14.0,44.0,0.0,0.0,0.2413793103448276,1.0,0.2413793103448276,1.0,0.3888888888888889,0.0,0.5529726409620108
7,14.0,44.0,0.0,0.0,0.2413793103448276,1.0,0.2413793103448276,1.0,0.3888888888888889,0.0,0.6228070175438596
8,15.0,43.0,0.0,0.0,0.25862068965517243,1.0,0.25862068965517243,1.0,0.4109589041095891,0.0,0.5374269005847954
9,15.0,43.0,0.0,0.0,0.25862068965517243,1.0,0.25862068965517243,1.0,0.4109589041095891,0.0,0.6004385964912281
10,147.0,438.0,0.0,0.0,0.2512565751022794,1.0,0.2512565751022794,1.0,0.4015611501912872,0.0,0.5642215142587085
